text,label
"Thank you for applying to our Automation & Robotics - Intern role. 

We appreciate your patience.

Unfortunately, our team did not select you for this role. Competition for jobs at GE is strong and we often make difficult choices between many great candidates.

We would like to encourage you to keep an eye out for other opportunities at GE that interest you. We encourage you to join our Talent Community to receive up-to-the-minute job openings tailored just for you by clicking on this link.

Kind regards,
GE Talent Acquisition Team",1
"hope this message finds you well. We are excited about the upcoming interview for the [Job Title] position at [Company Name], and we appreciate your interest in joining our team.

In preparation for the interview, we kindly request that you provide the following documents and information prior to the scheduled interview date:

Resume: Please ensure that your most up-to-date resume is submitted to us. If there have been any recent changes or updates, please provide the revised version.
References: Please share a list of professional references, including their names, positions, contact information, and the nature of your professional relationship with them.
Portfolio or Work Samples: If applicable to the role, we would like to review any relevant work samples, projects, or a portfolio that demonstrates your skills and abilities.
Photo ID: For identification purposes during the interview, please be prepared to present a valid photo ID.
Any Required Certifications or Licenses: If the position necessitates specific certifications or licenses, please provide copies of these documents.
Any Other Documents or Information Requested in the Interview Confirmation: Review the interview confirmation you received, and if there are any additional documents or information requested, please ensure that those are also submitted.
Please email these documents to [Your Email Address] by [Deadline for Submission] so that we can complete the preparations for your interview. If you have any questions or encounter any difficulties in providing the requested documents, please don't hesitate to reach out to us.

We look forward to meeting you and discussing your qualifications further during the interview. If you have any questions or need any further information about the interview process, please feel free to ask.
",1
"hope this message finds you well. Thank you for expressing interest in the [Job Title] position at [Company Name]. We appreciate your application and are looking forward to learning more about your qualifications.

Before we officially start the interview process, we kindly request that you provide the following documents:

Resume: Please send us your most up-to-date resume.
Cover Letter: If you have submitted a cover letter as part of your application, please provide a copy.
References: Share a list of professional references, including their names, positions, contact information, and a brief description of your relationship with each.
Your timely submission of these documents will facilitate our initial assessment of your candidacy. You can reply to this email with the attachments or use any other method that is convenient for you.

If you have any questions or need further clarification, please feel free to contact us.

We appreciate your cooperation and are excited to begin the interview process and learn more about your qualifications.
",1
"I hope this message finds you in good spirits. We appreciate your interest in the [Job Title] role at [Company Name] and are looking forward to moving ahead with the evaluation process.

Before we officially commence the interview stages, we kindly request that you share the following documents with us:

Updated Resume: Please provide us with your most recent resume.
Cover Letter (if applicable): If you submitted a cover letter as part of your initial application, kindly include a copy.
Professional References: We would appreciate a list of your professional references, including their names, job titles, contact information, and a brief description of your professional connection with each reference.
Timely submission of these documents will greatly aid us in our initial assessment of your candidacy. You may respond to this email with the documents attached or choose a method that is most convenient for you.

Should you have any inquiries or require additional clarifications, please do not hesitate to get in touch with us.

Your cooperation is greatly valued, and we are excited to embark on the interview process to gain deeper insights into your qualifications.",1
"I hope this message finds you in good spirits. We appreciate your interest in the [Job Title] position at [Company Name]. We're excited to begin the next steps in our selection process and look forward to getting to know you better.

Before we officially kick off the interview process, we kindly request that you provide the following documents:

Updated Resume: Please share your most recent and comprehensive resume with us.
Cover Letter (if applicable): If you included a cover letter with your initial application, please provide a copy.
Professional References: We'd like you to provide a list of professional references, including their names, job titles, contact information, and a brief description of your professional association with them.
Your timely submission of these documents will help us make a more informed assessment of your candidacy. You can reply to this email with the attachments or use any method that is most convenient for you.

If you have any questions or require further information, please feel free to reach out to us. We're here to assist you.

We greatly appreciate your cooperation in this matter and are eagerly anticipating the interview process to gain a deeper insight into your qualifications.",1
"I hope this message finds you in good health and high spirits. Your interest in the [Job Title] role at [Company Name] is truly appreciated, and we're excited to explore your potential further.

Before we officially embark on the interview process, we kindly request that you share the following documents:

Current Resume: Please provide us with your most recent resume.
Cover Letter (if applicable): If you included a cover letter with your initial application, we'd like to review it.
Professional References: We request a list of professional references, including their names, job titles, contact information, and a brief description of your professional connections with them.
Your swift submission of these documents will aid us in our preliminary evaluation of your candidacy. You may respond to this email with the attachments or utilize any other method that suits your convenience.

Should you have any inquiries or require additional details, please don't hesitate to get in touch.

We highly value your cooperation and eagerly anticipate commencing the interview process to gain deeper insights into your qualifications.",1
"I hope this message finds you well. We appreciate your interest in the [Job Title] position at [Company Name], and we are eager to delve deeper into your qualifications.

Before we formally initiate the interview process, we kindly request the submission of the following documents, including any pertinent visa details if applicable:

Current Resume: Kindly provide us with your most up-to-date resume.
Cover Letter (if submitted): If you have included a cover letter with your initial application, we would like to review it.
Professional References: We ask for a list of professional references, including their names, job titles, contact information, and a brief description of your professional connections with them.
Visa Details (if applicable): If you are an international candidate and hold a visa, please include information about your visa status, its expiration date, and any other relevant details.
Timely submission of these documents, along with visa details where applicable, will assist us in our preliminary evaluation of your candidacy. You can respond to this email with the necessary attachments or use any other method that is convenient for you.

If you have any questions, require clarification, or need to discuss your visa status further, please do not hesitate to reach out.

We value your cooperation and eagerly anticipate commencing the interview process to gain deeper insights into your qualifications and ensure a smooth transition into our organization.",1
"trust you are doing well. We want to express our appreciation for your dedicated involvement in the interview process for the [Job Title] position at [Company Name]. Your journey with us has been impressive, and we're excited to take the next steps.

As we prepare for the final stages of the interview process, we kindly request that you submit the following documents, including any pertinent visa details if applicable:

Current Resume: Please provide us with your most up-to-date resume.
Cover Letter (if submitted): If you included a cover letter with your initial application, we would like to have a copy.
Professional References: We request a list of professional references, including their names, job titles, contact information, and a brief description of your professional connections with them.
Visa Details (if applicable): If you are an international candidate and hold a visa, please include information about your visa status, its expiration date, and any other relevant details.
This step is part of our comprehensive evaluation process, which you've been progressing through impressively. You've already exhibited great potential, and these documents will help us ensure a seamless transition to the next interview phase.

You can respond to this email with the required attachments or use any other convenient method for submission.

If you have any questions or require further information, particularly regarding your visa status, please don't hesitate to reach out. We are here to support you.

Thank you for your continued commitment to the interview process, and we look forward to the upcoming final interview stage.",1
" trust you are doing well. Your continued interest and participation in the interview process for the [Job Title] position at [Company Name] are greatly appreciated. We are excited to have you as a part of our ongoing evaluation.

As we progress in the interview stages, we kindly request the submission of the following documents, including visa details if relevant:",1
"Please submit the following documents, so we are able to go ahead with this. 
1. NRIC
2. Resume
3. Passport",1
"I hope this message finds you well. We are delighted to offer you the position of [Job Title] at [Company Name]. Your application and interview process impressed us, and we believe that your skills and experience make you an excellent fit for our team.

Below, you'll find the details of the job offer:

Position: [Job Title]
Department: [Department Name]
Location: [Office Location]
Start Date: [Start Date]
Reporting to: [Supervisor's Name]

Compensation Package:

Base Salary: [Annual Salary]
Benefits: You will be eligible for our comprehensive benefits package, which includes [List Benefits, e.g., health insurance, retirement plans, etc.].
Bonus Structure: [If applicable, mention bonus structure details]
Responsibilities:
[Provide a brief summary of the key responsibilities and expectations associated with the role. You can use bullet points for clarity.]

Requirements:
[List any specific qualifications, skills, or experience required for the position.]

Please take your time to review this offer thoroughly. If you accept our offer, we request that you sign and return a copy of this letter by [Acceptance Deadline], to confirm your acceptance of the position.

If you have any questions or need additional information, please don't hesitate to contact [HR Contact Name] at [HR Contact Email] or [HR Contact Phone Number].

We are excited about the possibility of having you join our team at [Company Name] and look forward to working together. Your contributions will be valued and appreciated as we strive for continued success.

We sincerely hope you accept this offer and become a part of our [Company Name] family. Thank you for considering our offer, and we eagerly anticipate your response.",1
"Greetings! We are thrilled to extend an invitation to embark on a new professional journey as part of our dynamic team at [Company Name]. After a comprehensive assessment of your application and a stimulating interview process, we are convinced that your exceptional skills and background align perfectly with our organization.

You have been selected for the role of [Job Title] in the [Department Name] at our [Office Location]. We envisage your journey with us commencing on [Start Date], and you will be reporting to [Supervisor's Name].

Now, let's delve into the enticing details of your job offer:

Position: [Job Title]
Department: [Department Name]
Location: [Office Location]
Commencement Date: [Start Date]
Supervisor: [Supervisor's Name]

Compensation Package:

Base Salary: [Annual Salary]
Benefits: Your employment entitles you to our comprehensive benefits package, encompassing [List Benefits, e.g., health insurance, retirement plans, etc.].
Bonus Structure: [If applicable, elaborate on the bonus structure]
Responsibilities:
[Convey a concise summary of the pivotal tasks and role expectations. You can employ bullet points for clarity.]

Requirements:
[Enumerate specific qualifications, skills, or experience prerequisites for the role.]

We invite you to take the time to scrutinize this offer in detail. If you decide to embrace this opportunity, kindly sign and return a copy of this letter by [Acceptance Deadline] to signify your commitment to the position.

For any queries or the need for additional information, please do not hesitate to reach out to our dedicated HR contact, [HR Contact Name], at [HR Contact Email] or [HR Contact Phone Number].

We eagerly await your response and are eager to welcome you into the [Company Name] family. Your contributions will be instrumental in our quest for sustained success.

Accept our heartfelt invitation and anticipate an enriching and rewarding experience as part of our journey at [Company Name]. We sincerely appreciate your consideration of this offer.",1
"Warm greetings to you! We are elated to extend an invitation for you to embark on an exciting journey with us at [Company Name]. Your application and interview performance left a lasting impression, and it is with immense pleasure that we offer you the role of [Job Title].

The role you are about to step into is a pivotal one within our organization. As a member of the [Department Name] team, your contributions will leave an indelible mark on our collective success. Here are the specific details of this unique opportunity:",1
"I'm thrilled to offer you the [Job Title] position at [Company Name]. Your exceptional application and interview have impressed us, making you an ideal addition to our team.

Details:

Role: [Job Title]
Location: [Office Location]
Start Date: [Start Date]
Salary: [Annual Salary]
Please review this offer. If you accept, kindly sign and return by [Acceptance Deadline]. Contact [HR Contact Name] at [HR Contact Email] for any questions.

We're eager to have you on board and look forward to your positive response.",1
"Great news! We're thrilled to offer you the [Job Title] gig at [Company Name]. Your application and interviews really rocked, and we're convinced you're the perfect fit for our team.

The Lowdown:

Job Title: [Job Title]
Location: [Office Location]
Start Date: [Start Date]
Pay: [Annual Salary]
Take your time to mull it over. If you're up for the adventure, give us the nod by signing and returning this by [Acceptance Deadline]. Have questions? Reach out to our friendly [HR Contact Name] at [HR Contact Email].

We can't wait to welcome you aboard! Exciting times ahead.",1
"We're stoked to offer you the [Job Title] position here at [Company Name]. Your application and interviews have impressed us greatly, and we believe you're the perfect fit for our crew.

The Rundown:

Job Title: [Job Title]
Location: [Office Location]
Start Date: [Start Date]
Salary: [Annual Salary]
Feel free to take your time to consider this offer. If you're ready to dive in, just give us the green light by signing and returning it before [Acceptance Deadline]. Got any questions? Reach out to our friendly [HR Contact Name] at [HR Contact Email].

We're all set to welcome you on board! Exciting times ahead, mate.
",1
"We are thrilled to extend to you the esteemed position of [Job Title] at [Company Name]. Your application and interviews have left a lasting impression, and we are convinced that you are the ideal candidate to join our team.

Offer Highlights:

Position: [Job Title]
Location: [Office Location]
Commencement Date: [Start Date]
Compensation: [Annual Salary]
We encourage you to take your time to consider this offer. If you decide to embark on this journey with us, kindly signify your acceptance by signing and returning the offer letter before [Acceptance Deadline]. For any queries or clarifications, please do not hesitate to reach out to [HR Contact Name] at [HR Contact Email].

We eagerly await your positive response, and we look forward to welcoming you into the [Company Name] family. Your contributions will play a vital role in our ongoing success.
",1
"Name]. Your application and interviews have made a compelling case, and we believe you possess the qualifications and character that align seamlessly with our organizational values.

Offer Particulars:

Position: [Job Title]
Location: [Office Location]
Commencement Date: [Start Date]
Annual Compensation: [Annual Salary]
We kindly request that you allocate sufficient time to deliberate upon this offer. Should you choose to accept this proposition, we request your acknowledgment by signing and returning the enclosed offer letter prior to the stipulated deadline of [Acceptance Deadline]. For any questions or clarifications, please do not hesitate to contact [HR Contact Name] at [HR Contact Email].

We eagerly anticipate your positive response. Your presence will undoubtedly bolster our team and contribute to our shared success.",1
"Subject: New Job Opportunity: [Job Title] at [Company]
Hi [User],
We found a job that matches your skills and experience. [Company] is currently hiring for the position of [Job Title]. Review the job description and apply now to take the next step in your career.
Best regards,
LinkedIn Jobs",0
"Subject: Exciting Opportunity: [Job Title] at [Company]
Hi [User],
JobsDB has identified a new job opening that aligns with your profile. [Company] is looking for a qualified candidate for the position of [Job Title]. View the job details and apply today to be considered.
Regards,
JobsDB Team",0
"Subject: Job Recommendation: [Job Title] at [Company]
Hi [User],
Based on your profile and career interests, LinkedIn recommends the job opening at [Company] for the role of [Job Title]. Explore the details and apply if you're interested in this exciting opportunity.
Regards,
LinkedIn Jobs",0
"Subject: New Job Listing: [Job Title] at [Company]
Hi [User],
JobsDB has identified a job opportunity that matches your skills. [Company] is hiring for the position of [Job Title]. Check out the details and apply now to be considered for this role.
Best regards,
JobsDB Team",0
"Subject: New Job Alert: [Job Title] at [Company]
Hi [User],
An exciting job opportunity has been posted on JobsDB. [Company] is hiring for the position of [Job Title], and your skills match the requirements. Apply now to be considered for this role.
Regards,
JobsDB Team",0
"Subject: Exciting Job Opportunity at [Company]
Hi Emily,
We hope this message finds you well. We have a new job opening at [Company] for the position of [Job Title]. Your profile has caught our attention, and we believe you could be a great fit for our team.
If you are interested, please review the attached job description and reply to this email with your updated resume.
Best regards,
[Employer Name]
[Company]",0
